STATE,mid_term,election_year,CYCLE_YEAR,legislature,court,independent_commission,other_commission,SEATS,midcycle_change,PASSED,START_DATE,END_DATE,DRAWN_BY_FINAL,DRAWN_BY_ORIGINAL,PARTY_DRAWING,PARTY_CONTROL,GOVERNOR,COURT_ACTION,PLAN_STATUS,governor_drawing_split,INSTITUTION_NOTE,UPPER_HOUSE,LOWER_HOUSE,link_SHPsource,link_GeoJSON,link_ZIP,link_PDF
MD,0,2016,2010,1,0,0,0,8,0,10/20/2011,10/20/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 12 R","98 D, 43 R",https://planning.maryland.gov/Redistricting/Documents/2010zip/CongressSHP_2011.zip,md_2010_congress_2011-10-20_2021-12-31.json,md_2010_congress_2011-10-20_2021-12-31.zip,md_2010_congress_2011-10-20_2021-12-31.pdf
MD,1,2018,2010,1,0,0,0,8,0,10/20/2011,10/20/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 12 R","98 D, 43 R",https://planning.maryland.gov/Redistricting/Documents/2010zip/CongressSHP_2011.zip,md_2010_congress_2011-10-20_2021-12-31.json,md_2010_congress_2011-10-20_2021-12-31.zip,md_2010_congress_2011-10-20_2021-12-31.pdf
MD,0,2020,2010,1,0,0,0,8,0,10/20/2011,10/20/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 12 R","98 D, 43 R",https://planning.maryland.gov/Redistricting/Documents/2010zip/CongressSHP_2011.zip,md_2010_congress_2011-10-20_2021-12-31.json,md_2010_congress_2011-10-20_2021-12-31.zip,md_2010_congress_2011-10-20_2021-12-31.pdf
MD,1,2022,2020,1,0,0,0,8,0,4/4/2022,4/4/2022,6/30/2031,Legislature,Legislature,Democratic,Democratic,Republican,court sent map back to legislature,Active,1,Vetoproof,"32 D, 15 R","99 D, 42 R",https://redistricting.maryland.gov/Pages/illustrative.aspx,md_2020_congress_2022-04-04_2031-06-30.json,md_2020_congress_2022-04-04_2031-06-30.zip,md_2020_congress_2022-04-04_2031-06-30.pdf
ME,1,2002,2000,0,1,0,0,2,0,7/2/2003,7/2/2003,9/28/2011,State court,Advisory commission,n/a,Split,Independent,court drew map (not legislature),Superseded,0,Supermajority,"17 D, 16 R","81 D, 69 R",,me_2000_congress_2003-07-02_2011-09-28.json,me_2000_congress_2003-07-02_2011-09-28.zip,me_2000_congress_2003-07-02_2011-09-28.pdf
ME,0,2004,2000,0,1,0,0,2,0,7/2/2003,7/2/2003,9/28/2011,State court,Advisory commission,n/a,Split,Independent,court drew map (not legislature),Superseded,0,Supermajority,"17 D, 16 R","81 D, 69 R",,me_2000_congress_2003-07-02_2011-09-28.json,me_2000_congress_2003-07-02_2011-09-28.zip,me_2000_congress_2003-07-02_2011-09-28.pdf
ME,1,2006,2000,0,1,0,0,2,0,7/2/2003,7/2/2003,9/28/2011,State court,Advisory commission,n/a,Split,Independent,court drew map (not legislature),Superseded,0,Supermajority,"17 D, 16 R","81 D, 69 R",,me_2000_congress_2003-07-02_2011-09-28.json,me_2000_congress_2003-07-02_2011-09-28.zip,me_2000_congress_2003-07-02_2011-09-28.pdf
ME,0,2008,2000,0,1,0,0,2,0,7/2/2003,7/2/2003,9/28/2011,State court,Advisory commission,n/a,Split,Independent,court drew map (not legislature),Superseded,0,Supermajority,"17 D, 16 R","81 D, 69 R",,me_2000_congress_2003-07-02_2011-09-28.json,me_2000_congress_2003-07-02_2011-09-28.zip,me_2000_congress_2003-07-02_2011-09-28.pdf
ME,1,2010,2000,0,1,0,0,2,0,7/2/2003,7/2/2003,9/28/2011,State court,Advisory commission,n/a,Split,Independent,court drew map (not legislature),Superseded,0,Supermajority,"17 D, 16 R","81 D, 69 R",,me_2000_congress_2003-07-02_2011-09-28.json,me_2000_congress_2003-07-02_2011-09-28.zip,me_2000_congress_2003-07-02_2011-09-28.pdf
ME,0,2012,2010,1,0,0,0,2,0,9/28/2011,9/28/2011,12/31/2021,Legislature,Advisory commission,Split,Split,Republican,Rejected challenge to leg. map,Active,0,Supermajority,"14 D, 20 R, 1 O","72 D, 78 R, 1 O",https://opendata.arcgis.com/datasets/0a08ddf9d94e4b46b52bb67198a40ced_15.zip,me_2010_congress_2011-09-28_2021-12-31.json,me_2010_congress_2011-09-28_2021-12-31.zip,me_2010_congress_2011-09-28_2021-12-31.pdf
ME,1,2014,2010,1,0,0,0,2,0,9/28/2011,9/28/2011,12/31/2021,Legislature,Advisory commission,Split,Split,Republican,Rejected challenge to leg. map,Active,0,Supermajority,"14 D, 20 R, 1 O","72 D, 78 R, 1 O",https://opendata.arcgis.com/datasets/0a08ddf9d94e4b46b52bb67198a40ced_15.zip,me_2010_congress_2011-09-28_2021-12-31.json,me_2010_congress_2011-09-28_2021-12-31.zip,me_2010_congress_2011-09-28_2021-12-31.pdf
ME,0,2016,2010,1,0,0,0,2,0,9/28/2011,9/28/2011,12/31/2021,Legislature,Advisory commission,Split,Split,Republican,Rejected challenge to leg. map,Active,0,Supermajority,"14 D, 20 R, 1 O","72 D, 78 R, 1 O",https://opendata.arcgis.com/datasets/0a08ddf9d94e4b46b52bb67198a40ced_15.zip,me_2010_congress_2011-09-28_2021-12-31.json,me_2010_congress_2011-09-28_2021-12-31.zip,me_2010_congress_2011-09-28_2021-12-31.pdf
ME,1,2018,2010,1,0,0,0,2,0,9/28/2011,9/28/2011,12/31/2021,Legislature,Advisory commission,Split,Split,Republican,Rejected challenge to leg. map,Active,0,Supermajority,"14 D, 20 R, 1 O","72 D, 78 R, 1 O",https://opendata.arcgis.com/datasets/0a08ddf9d94e4b46b52bb67198a40ced_15.zip,me_2010_congress_2011-09-28_2021-12-31.json,me_2010_congress_2011-09-28_2021-12-31.zip,me_2010_congress_2011-09-28_2021-12-31.pdf
ME,0,2020,2010,1,0,0,0,2,0,9/28/2011,9/28/2011,12/31/2021,Legislature,Advisory commission,Split,Split,Republican,Rejected challenge to leg. map,Active,0,Supermajority,"14 D, 20 R, 1 O","72 D, 78 R, 1 O",https://opendata.arcgis.com/datasets/0a08ddf9d94e4b46b52bb67198a40ced_15.zip,me_2010_congress_2011-09-28_2021-12-31.json,me_2010_congress_2011-09-28_2021-12-31.zip,me_2010_congress_2011-09-28_2021-12-31.pdf
ME,1,2022,2020,1,0,0,0,2,0,9/29/2021,9/29/2021,6/30/2031,Legislature,Advisory commission,Split,Split,Democratic,,Active,0,Supermajority,"22 D, 13 R","80 D, 67 R, 4 O",https://legislature.maine.gov/apportionment/9242021-meeting-materials/11529,me_2020_congress_2021-09-29_2031-06-30.json,me_2020_congress_2021-09-29_2031-06-30.zip,me_2020_congress_2021-09-29_2031-06-30.pdf
MI,1,2002,2000,1,0,0,0,15,0,9/19/2001,2/11/2002,2/28/2012,Legislature,Legislature,Split,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"15 D, 23 R","52 D, 57 R",,mi_2000_congress_2002-02-11_2012-02-28.json,mi_2000_congress_2002-02-11_2012-02-28.zip,mi_2000_congress_2002-02-11_2012-02-28.pdf
MI,0,2004,2000,1,0,0,0,15,0,9/19/2001,2/11/2002,2/28/2012,Legislature,Legislature,Split,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"15 D, 23 R","52 D, 57 R",,mi_2000_congress_2002-02-11_2012-02-28.json,mi_2000_congress_2002-02-11_2012-02-28.zip,mi_2000_congress_2002-02-11_2012-02-28.pdf
MI,1,2006,2000,1,0,0,0,15,0,9/19/2001,2/11/2002,2/28/2012,Legislature,Legislature,Split,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"15 D, 23 R","52 D, 57 R",,mi_2000_congress_2002-02-11_2012-02-28.json,mi_2000_congress_2002-02-11_2012-02-28.zip,mi_2000_congress_2002-02-11_2012-02-28.pdf
MI,0,2008,2000,1,0,0,0,15,0,9/19/2001,2/11/2002,2/28/2012,Legislature,Legislature,Split,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"15 D, 23 R","52 D, 57 R",,mi_2000_congress_2002-02-11_2012-02-28.json,mi_2000_congress_2002-02-11_2012-02-28.zip,mi_2000_congress_2002-02-11_2012-02-28.pdf
MI,1,2010,2000,1,0,0,0,15,0,9/19/2001,2/11/2002,2/28/2012,Legislature,Legislature,Split,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"15 D, 23 R","52 D, 57 R",,mi_2000_congress_2002-02-11_2012-02-28.json,mi_2000_congress_2002-02-11_2012-02-28.zip,mi_2000_congress_2002-02-11_2012-02-28.pdf
MI,0,2012,2010,1,0,0,0,14,0,8/9/2011,2/28/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"12 D, 26 R","47 D, 63 R",https://opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip,mi_2010_congress_2012-02-28_2021-12-31.json,mi_2010_congress_2012-02-28_2021-12-31.zip,mi_2010_congress_2012-02-28_2021-12-31.pdf
MI,1,2014,2010,1,0,0,0,14,0,8/9/2011,2/28/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"12 D, 26 R","47 D, 63 R",https://opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip,mi_2010_congress_2012-02-28_2021-12-31.json,mi_2010_congress_2012-02-28_2021-12-31.zip,mi_2010_congress_2012-02-28_2021-12-31.pdf
MI,0,2016,2010,1,0,0,0,14,0,8/9/2011,2/28/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"12 D, 26 R","47 D, 63 R",https://opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip,mi_2010_congress_2012-02-28_2021-12-31.json,mi_2010_congress_2012-02-28_2021-12-31.zip,mi_2010_congress_2012-02-28_2021-12-31.pdf
MI,1,2018,2010,1,0,0,0,14,0,8/9/2011,2/28/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"12 D, 26 R","47 D, 63 R",https://opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip,mi_2010_congress_2012-02-28_2021-12-31.json,mi_2010_congress_2012-02-28_2021-12-31.zip,mi_2010_congress_2012-02-28_2021-12-31.pdf
MI,0,2020,2010,1,0,0,0,14,0,8/9/2011,2/28/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"12 D, 26 R","47 D, 63 R",https://opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip,mi_2010_congress_2012-02-28_2021-12-31.json,mi_2010_congress_2012-02-28_2021-12-31.zip,mi_2010_congress_2012-02-28_2021-12-31.pdf
MI,1,2022,2020,0,0,1,0,13,0,12/28/2021,12/28/2021,6/30/2031,Independent commission,Independent commission,Nonpartisan,Split,Democratic,pending litigation,In litigation,0,,"16 D, 22 R","52 D, 58 R",,mi_2020_congress_2021-12-28_2031-06-30.json,mi_2020_congress_2021-12-28_2031-06-30.zip,mi_2020_congress_2021-12-28_2031-06-30.pdf
MN,1,2002,2000,0,1,0,0,8,0,3/19/2002,3/19/2002,2/21/2012,State court,Legislature,n/a,Split,Independent,court drew map (not legislature),Superseded,0,,"39 D, 27 R","64 D, 70 R",,mn_2000_congress_2002-03-19_2012-02-21.json,mn_2000_congress_2002-03-19_2012-02-21.zip,mn_2000_congress_2002-03-19_2012-02-21.pdf
MN,0,2004,2000,0,1,0,0,8,0,3/19/2002,3/19/2002,2/21/2012,State court,Legislature,n/a,Split,Independent,court drew map (not legislature),Superseded,0,,"39 D, 27 R","64 D, 70 R",,mn_2000_congress_2002-03-19_2012-02-21.json,mn_2000_congress_2002-03-19_2012-02-21.zip,mn_2000_congress_2002-03-19_2012-02-21.pdf
MN,1,2006,2000,0,1,0,0,8,0,3/19/2002,3/19/2002,2/21/2012,State court,Legislature,n/a,Split,Independent,court drew map (not legislature),Superseded,0,,"39 D, 27 R","64 D, 70 R",,mn_2000_congress_2002-03-19_2012-02-21.json,mn_2000_congress_2002-03-19_2012-02-21.zip,mn_2000_congress_2002-03-19_2012-02-21.pdf
MN,0,2008,2000,0,1,0,0,8,0,3/19/2002,3/19/2002,2/21/2012,State court,Legislature,n/a,Split,Independent,court drew map (not legislature),Superseded,0,,"39 D, 27 R","64 D, 70 R",,mn_2000_congress_2002-03-19_2012-02-21.json,mn_2000_congress_2002-03-19_2012-02-21.zip,mn_2000_congress_2002-03-19_2012-02-21.pdf
MN,1,2010,2000,0,1,0,0,8,0,3/19/2002,3/19/2002,2/21/2012,State court,Legislature,n/a,Split,Independent,court drew map (not legislature),Superseded,0,,"39 D, 27 R","64 D, 70 R",,mn_2000_congress_2002-03-19_2012-02-21.json,mn_2000_congress_2002-03-19_2012-02-21.zip,mn_2000_congress_2002-03-19_2012-02-21.pdf
MN,0,2012,2010,0,1,0,0,8,0,2/21/2012,2/21/2012,12/31/2021,State court,Legislature,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 37 R","62 D, 72 R",https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip,mn_2010_congress_2012-02-21_2021-12-31.json,mn_2010_congress_2012-02-21_2021-12-31.zip,mn_2010_congress_2012-02-21_2021-12-31.pdf
MN,1,2014,2010,0,1,0,0,8,0,2/21/2012,2/21/2012,12/31/2021,State court,Legislature,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 37 R","62 D, 72 R",https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip,mn_2010_congress_2012-02-21_2021-12-31.json,mn_2010_congress_2012-02-21_2021-12-31.zip,mn_2010_congress_2012-02-21_2021-12-31.pdf
MN,0,2016,2010,0,1,0,0,8,0,2/21/2012,2/21/2012,12/31/2021,State court,Legislature,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 37 R","62 D, 72 R",https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip,mn_2010_congress_2012-02-21_2021-12-31.json,mn_2010_congress_2012-02-21_2021-12-31.zip,mn_2010_congress_2012-02-21_2021-12-31.pdf
MN,1,2018,2010,0,1,0,0,8,0,2/21/2012,2/21/2012,12/31/2021,State court,Legislature,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 37 R","62 D, 72 R",https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip,mn_2010_congress_2012-02-21_2021-12-31.json,mn_2010_congress_2012-02-21_2021-12-31.zip,mn_2010_congress_2012-02-21_2021-12-31.pdf
MN,0,2020,2010,0,1,0,0,8,0,2/21/2012,2/21/2012,12/31/2021,State court,Legislature,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 37 R","62 D, 72 R",https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip,mn_2010_congress_2012-02-21_2021-12-31.json,mn_2010_congress_2012-02-21_2021-12-31.zip,mn_2010_congress_2012-02-21_2021-12-31.pdf
MN,1,2022,2020,0,1,0,0,7,0,2/15/2022,2/15/2022,6/30/2031,State court,Legislature,,Split,Democratic,,Active,0,,"33 D, 34 R","70 D, 64 R",,mn_2020_congress_2022-02-15_2031-06-30.json,mn_2020_congress_2022-02-15_2031-06-30.zip,mn_2020_congress_2022-02-15_2031-06-30.pdf
MO,1,2002,2000,1,0,0,0,9,0,6/1/2001,6/1/2001,5/4/2011,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"14 D, 18 R","87 D, 76 R",,mo_2000_congress_2001-06-01_2011-05-04.json,mo_2000_congress_2001-06-01_2011-05-04.zip,mo_2000_congress_2001-06-01_2011-05-04.pdf
MO,0,2004,2000,1,0,0,0,9,0,6/1/2001,6/1/2001,5/4/2011,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"14 D, 18 R","87 D, 76 R",,mo_2000_congress_2001-06-01_2011-05-04.json,mo_2000_congress_2001-06-01_2011-05-04.zip,mo_2000_congress_2001-06-01_2011-05-04.pdf
MO,1,2006,2000,1,0,0,0,9,0,6/1/2001,6/1/2001,5/4/2011,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"14 D, 18 R","87 D, 76 R",,mo_2000_congress_2001-06-01_2011-05-04.json,mo_2000_congress_2001-06-01_2011-05-04.zip,mo_2000_congress_2001-06-01_2011-05-04.pdf
MO,0,2008,2000,1,0,0,0,9,0,6/1/2001,6/1/2001,5/4/2011,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"14 D, 18 R","87 D, 76 R",,mo_2000_congress_2001-06-01_2011-05-04.json,mo_2000_congress_2001-06-01_2011-05-04.zip,mo_2000_congress_2001-06-01_2011-05-04.pdf
MO,1,2010,2000,1,0,0,0,9,0,6/1/2001,6/1/2001,5/4/2011,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"14 D, 18 R","87 D, 76 R",,mo_2000_congress_2001-06-01_2011-05-04.json,mo_2000_congress_2001-06-01_2011-05-04.zip,mo_2000_congress_2001-06-01_2011-05-04.pdf
MO,0,2012,2010,1,0,0,0,8,0,5/4/2011,5/4/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,Rejected challenge to leg. map,Active,0,,"8 D, 26 R","57 D, 106 R",http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip,mo_2010_congress_2011-05-04_2021-12-31.json,mo_2010_congress_2011-05-04_2021-12-31.zip,mo_2010_congress_2011-05-04_2021-12-31.pdf
MO,1,2014,2010,1,0,0,0,8,0,5/4/2011,5/4/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,Rejected challenge to leg. map,Active,0,,"8 D, 26 R","57 D, 106 R",http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip,mo_2010_congress_2011-05-04_2021-12-31.json,mo_2010_congress_2011-05-04_2021-12-31.zip,mo_2010_congress_2011-05-04_2021-12-31.pdf
MO,0,2016,2010,1,0,0,0,8,0,5/4/2011,5/4/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,Rejected challenge to leg. map,Active,0,,"8 D, 26 R","57 D, 106 R",http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip,mo_2010_congress_2011-05-04_2021-12-31.json,mo_2010_congress_2011-05-04_2021-12-31.zip,mo_2010_congress_2011-05-04_2021-12-31.pdf
MO,1,2018,2010,1,0,0,0,8,0,5/4/2011,5/4/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,Rejected challenge to leg. map,Active,0,,"8 D, 26 R","57 D, 106 R",http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip,mo_2010_congress_2011-05-04_2021-12-31.json,mo_2010_congress_2011-05-04_2021-12-31.zip,mo_2010_congress_2011-05-04_2021-12-31.pdf
MO,0,2020,2010,1,0,0,0,8,0,5/4/2011,5/4/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,Rejected challenge to leg. map,Active,0,,"8 D, 26 R","57 D, 106 R",http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip,mo_2010_congress_2011-05-04_2021-12-31.json,mo_2010_congress_2011-05-04_2021-12-31.zip,mo_2010_congress_2011-05-04_2021-12-31.pdf
MO,1,2022,2020,1,0,0,0,8,0,5/18/2022,5/18/2022,6/30/2031,Legislature,Legislature,Republican,Republican,Republican,,Active,0,Vetoproof,"10 D, 24 R","49 D, 114 R",,mo_2020_congress_2022-05-18_2031-06-30.json,mo_2020_congress_2022-05-18_2031-06-30.zip,mo_2020_congress_2022-05-18_2031-06-30.pdf
MS,1,2002,2000,0,1,0,0,4,0,2/4/2002,2/4/2002,12/30/2011,Federal court,Legislature,n/a,Democratic,Democratic,court drew map (not legislature),Superseded,0,,"34 D, 18 R","86 D, 33 R",,ms_2000_congress_2002-02-04_2011-12-30.json,ms_2000_congress_2002-02-04_2011-12-30.zip,ms_2000_congress_2002-02-04_2011-12-30.pdf
MS,0,2004,2000,0,1,0,0,4,0,2/4/2002,2/4/2002,12/30/2011,Federal court,Legislature,n/a,Democratic,Democratic,court drew map (not legislature),Superseded,0,,"34 D, 18 R","86 D, 33 R",,ms_2000_congress_2002-02-04_2011-12-30.json,ms_2000_congress_2002-02-04_2011-12-30.zip,ms_2000_congress_2002-02-04_2011-12-30.pdf
MS,1,2006,2000,0,1,0,0,4,0,2/4/2002,2/4/2002,12/30/2011,Federal court,Legislature,n/a,Democratic,Democratic,court drew map (not legislature),Superseded,0,,"34 D, 18 R","86 D, 33 R",,ms_2000_congress_2002-02-04_2011-12-30.json,ms_2000_congress_2002-02-04_2011-12-30.zip,ms_2000_congress_2002-02-04_2011-12-30.pdf
MS,0,2008,2000,0,1,0,0,4,0,2/4/2002,2/4/2002,12/30/2011,Federal court,Legislature,n/a,Democratic,Democratic,court drew map (not legislature),Superseded,0,,"34 D, 18 R","86 D, 33 R",,ms_2000_congress_2002-02-04_2011-12-30.json,ms_2000_congress_2002-02-04_2011-12-30.zip,ms_2000_congress_2002-02-04_2011-12-30.pdf
MS,1,2010,2000,0,1,0,0,4,0,2/4/2002,2/4/2002,12/30/2011,Federal court,Legislature,n/a,Democratic,Democratic,court drew map (not legislature),Superseded,0,,"34 D, 18 R","86 D, 33 R",,ms_2000_congress_2002-02-04_2011-12-30.json,ms_2000_congress_2002-02-04_2011-12-30.zip,ms_2000_congress_2002-02-04_2011-12-30.pdf
MS,0,2012,2010,0,1,0,0,4,0,12/30/2011,12/30/2011,12/31/2021,Federal court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"26 D, 25 R, 1 O","72 D, 50 R",https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip,ms_2010_congress_2011-12-30_2021-12-31.json,ms_2010_congress_2011-12-30_2021-12-31.zip,ms_2010_congress_2011-12-30_2021-12-31.pdf
MS,1,2014,2010,0,1,0,0,4,0,12/30/2011,12/30/2011,12/31/2021,Federal court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"26 D, 25 R, 1 O","72 D, 50 R",https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip,ms_2010_congress_2011-12-30_2021-12-31.json,ms_2010_congress_2011-12-30_2021-12-31.zip,ms_2010_congress_2011-12-30_2021-12-31.pdf
MS,0,2016,2010,0,1,0,0,4,0,12/30/2011,12/30/2011,12/31/2021,Federal court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"26 D, 25 R, 1 O","72 D, 50 R",https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip,ms_2010_congress_2011-12-30_2021-12-31.json,ms_2010_congress_2011-12-30_2021-12-31.zip,ms_2010_congress_2011-12-30_2021-12-31.pdf
MS,1,2018,2010,0,1,0,0,4,0,12/30/2011,12/30/2011,12/31/2021,Federal court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"26 D, 25 R, 1 O","72 D, 50 R",https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip,ms_2010_congress_2011-12-30_2021-12-31.json,ms_2010_congress_2011-12-30_2021-12-31.zip,ms_2010_congress_2011-12-30_2021-12-31.pdf
MS,0,2020,2010,0,1,0,0,4,0,12/30/2011,12/30/2011,12/31/2021,Federal court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"26 D, 25 R, 1 O","72 D, 50 R",https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip,ms_2010_congress_2011-12-30_2021-12-31.json,ms_2010_congress_2011-12-30_2021-12-31.zip,ms_2010_congress_2011-12-30_2021-12-31.pdf
MS,1,2022,2020,1,0,0,0,4,0,1/24/2022,1/24/2022,6/30/2031,Legislature,Legislature,Republican,Republican,Republican,,Active,0,,"16 D, 36 R","46 D, 75 R, 1 O",,ms_2020_congress_2022-01-24_2031-06-30.json,ms_2020_congress_2022-01-24_2031-06-30.zip,ms_2020_congress_2022-01-24_2031-06-30.pdf
MT,1,2002,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,0,2004,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,1,2006,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,0,2008,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,1,2010,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,0,2012,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,1,2014,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,0,2016,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,1,2018,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,0,2020,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
MT,1,2022,2020,0,0,1,0,2,0,11/12/2021,11/12/2021,6/30/2031,Independent commission,Independent commission,Nonpartisan,Split,Republican,,Active,0,,"20 D, 30 R","33 D, 67 R",,mt_2020_congress_2021-11-12_2031-06-30.json,mt_2020_congress_2021-11-12_2031-06-30.zip,mt_2020_congress_2021-11-12_2031-06-30.pdf
NC,1,2002,2000,1,0,0,0,13,0,12/5/2001,2/15/2002,11/1/2011,Legislature,Legislature,Democratic,Democratic,Democratic,,Superseded,0,No veto,"35 D, 15 R","62 D, 58 R",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2001/shapefile.zip,nc_2000_congress_2002-02-15_2011-11-01.json,nc_2000_congress_2002-02-15_2011-11-01.zip,nc_2000_congress_2002-02-15_2011-11-01.pdf
NC,0,2004,2000,1,0,0,0,13,0,12/5/2001,2/15/2002,11/1/2011,Legislature,Legislature,Democratic,Democratic,Democratic,,Superseded,0,No veto,"35 D, 15 R","62 D, 58 R",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2001/shapefile.zip,nc_2000_congress_2002-02-15_2011-11-01.json,nc_2000_congress_2002-02-15_2011-11-01.zip,nc_2000_congress_2002-02-15_2011-11-01.pdf
NC,1,2006,2000,1,0,0,0,13,0,12/5/2001,2/15/2002,11/1/2011,Legislature,Legislature,Democratic,Democratic,Democratic,,Superseded,0,No veto,"35 D, 15 R","62 D, 58 R",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2001/shapefile.zip,nc_2000_congress_2002-02-15_2011-11-01.json,nc_2000_congress_2002-02-15_2011-11-01.zip,nc_2000_congress_2002-02-15_2011-11-01.pdf
