"year","state_po","district","totalvotes","DEMOCRAT","OTHER","REPUBLICAN","Cycle.Year","Level","Seats","Institution","Institution.Note","Party.Control","Governor","Governor.Role","Upper.House","Upper.House.Role","Lower.House","Lower.House.Role","Court.Action","Passed","Start.Date","End.Date","Plan.Status","Drawn.by","Party.drawing","SHPsource","GeoJSON","ZIP","PDF","Election.Cutoff","Inactive","redistricting_methods","changed","legislature","partisan","independent_commission","court","mid_term","dem_margin"
2018,"MI",13,196299,165355,30944,0,2010,"Congress",14,"Legislature","","Republican","R","","12 D, 26 R","","47 D, 63 R","","Rejected challenge to leg. map","2011-08-09","2012-02-28","2021-12-31","Active","Legislature","Republican","https://opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip","mi_2010_congress_2012-02-28_2021-12-31.json","mi_2010_congress_2012-02-28_2021-12-31.zip","mi_2010_congress_2012-02-28_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,84.2362925944605
2018,"MI",14,264994,214334,4761,45899,2010,"Congress",14,"Legislature","","Republican","R","","12 D, 26 R","","47 D, 63 R","","Rejected challenge to leg. map","2011-08-09","2012-02-28","2021-12-31","Active","Legislature","Republican","https://opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip","mi_2010_congress_2012-02-28_2021-12-31.json","mi_2010_congress_2012-02-28_2021-12-31.zip","mi_2010_congress_2012-02-28_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,63.5618164939584
2018,"MN",1,291661,144885,576,146200,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,-0.450865902537535
2018,"MN",2,337968,177958,666,159344,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,5.50762202338683
2018,"MN",3,363949,202404,706,160839,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,11.420556176827
2018,"MN",4,328614,216865,14002,97747,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,36.2486077890778
2018,"MN",5,343358,267703,1215,74440,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,56.2861503154142
2018,"MN",6,315726,122332,463,192931,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,-22.3608445297505
2018,"MN",7,281509,146672,169,134668,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,4.26416206941874
2018,"MN",8,314211,141950,12897,159364,2010,"Congress",8,"Legislature","","Split","D","","30 D, 37 R","","62 D, 72 R","","Court drew map (not legislature)","2012-02-21","2012-02-21","2021-12-31","Active","State court","n/a","https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_lcc/bdry_congressionaldistricts2012/shp_bdry_congressionaldistricts2012.zip","mn_2010_congress_2012-02-21_2021-12-31.json","mn_2010_congress_2012-02-21_2021-12-31.zip","mn_2010_congress_2012-02-21_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,-5.5421356986229
2018,"MO",1,274375,219781,8727,45867,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,63.3855125284738
2018,"MO",2,376066,177611,5978,192477,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-3.95302952141379
2018,"MO",3,324608,106589,6776,211243,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-32.2401173107256
2018,"MO",4,293316,95968,7210,190138,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-32.1053062226404
2018,"MO",5,283785,175019,7697,101069,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,26.0584597494582
2018,"MO",6,305409,97660,7953,199796,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-33.4423674482415
2018,"MO",7,296455,89190,10922,196343,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-36.1447774535764
2018,"MO",8,264399,66151,4206,194042,2010,"Congress",8,"Legislature","","Split","D","","8 D, 26 R","","57 D, 106 R","","Rejected challenge to leg. map","2011-05-04","2011-05-04","2021-12-31","Active","Legislature","Split","http://archive.oa.mo.gov/bp/redistricting/documents/Congressional_Shapefiles.zip","mo_2010_congress_2011-05-04_2021-12-31.json","mo_2010_congress_2011-05-04_2021-12-31.zip","mo_2010_congress_2011-05-04_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-48.3704552589079
2018,"MS",1,236521,76601,1675,158245,2010,"Congress",4,"Legislature","","Split","R","","26 D, 25 R, 1 O","","72 D, 50 R","","Court drew map (not legislature)","2011-12-30","2011-12-30","2021-12-31","Active","Federal court","n/a","https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip","ms_2010_congress_2011-12-30_2021-12-31.json","ms_2010_congress_2011-12-30_2021-12-31.zip","ms_2010_congress_2011-12-30_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,-34.5187108121478
2018,"MS",2,221379,158921,62458,0,2010,"Congress",4,"Legislature","","Split","R","","26 D, 25 R, 1 O","","72 D, 50 R","","Court drew map (not legislature)","2011-12-30","2011-12-30","2021-12-31","Active","Federal court","n/a","https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip","ms_2010_congress_2011-12-30_2021-12-31.json","ms_2010_congress_2011-12-30_2021-12-31.zip","ms_2010_congress_2011-12-30_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,71.7868451840509
2018,"MS",3,257271,94461,2526,160284,2010,"Congress",4,"Legislature","","Split","R","","26 D, 25 R, 1 O","","72 D, 50 R","","Court drew map (not legislature)","2011-12-30","2011-12-30","2021-12-31","Active","Federal court","n/a","https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip","ms_2010_congress_2011-12-30_2021-12-31.json","ms_2010_congress_2011-12-30_2021-12-31.zip","ms_2010_congress_2011-12-30_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,-25.5850834334223
2018,"MS",4,223732,68787,2312,152633,2010,"Congress",4,"Legislature","","Split","R","","26 D, 25 R, 1 O","","72 D, 50 R","","Court drew map (not legislature)","2011-12-30","2011-12-30","2021-12-31","Active","Federal court","n/a","https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip","ms_2010_congress_2011-12-30_2021-12-31.json","ms_2010_congress_2011-12-30_2021-12-31.zip","ms_2010_congress_2011-12-30_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,-37.4760874617846
2018,"MT",0,504421,233284,14476,256661,2010,"Congress",1,"n/a","","n/a","n/a","","n/a","","n/a","","","","2001-12-31","2001-12-31","n/a","n/a","n/a","","","","","2018-11-01",FALSE,1,0,0,0,0,0,1,-4.63442243681369
2018,"NC",1,272675,190457,0,82218,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,39.695241587971
2018,"NC",2,331704,151977,9655,170072,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-5.45516484576611
2018,"NC",3,187901,0,0,187901,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-100
2018,"NC",4,341403,247067,12284,82052,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,48.3343731601656
2018,"NC",5,280385,120468,0,159917,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-14.069582894948
2018,"NC",6,284360,123651,0,160709,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-13.0320720213813
2018,"NC",7,282312,120838,4665,156809,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-12.7415766952875
2018,"NC",8,255521,114119,0,141402,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-10.6774002919525
2018,"NC",9,282717,138341,5130,139246,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-0.320108093959684
2018,"NC",10,278228,113259,0,164969,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-18.5854766594304
2018,"NC",11,300666,116508,6146,178012,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-20.4559211882953
2018,"NC",12,279138,203974,0,75164,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,46.1456340591392
2018,"NC",13,286316,130402,8344,147570,2010,"Congress",13,"Legislature","No veto","Republican","R","No role","16 D, 34 R","","45 D, 74 R, 1 O","","Court sent map back to legislature","2016-02-19","2016-02-19","2019-11-15","Struck by state court","Legislature","Republican","https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip","nc_2010_congress_2016-02-19_2019-11-15.json","nc_2010_congress_2016-02-19_2019-11-15.zip","nc_2010_congress_2016-02-19_2019-11-15.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-5.99617206163819
2018,"ND",0,321532,0,127964,193568,2010,"Congress",1,"n/a","","n/a","n/a","","n/a","","n/a","","","","2001-12-31","2001-12-31","n/a","n/a","n/a","","","","","2018-11-01",FALSE,1,0,0,0,0,0,1,-60.2017839592949
2018,"NE",1,234781,93069,0,141712,2010,"Congress",3,"Legislature","Nonpartisan legislature","Nonpartisan","R","","n/a","","n/a","","","2011-05-26","2011-05-26","2021-12-31","Active","Legislature","Nonpartisan","https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip","ne_2010_congress_2011-05-26_2021-12-31.json","ne_2010_congress_2011-05-26_2021-12-31.zip","ne_2010_congress_2011-05-26_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-20.7184567746112
2018,"NE",2,248485,121770,0,126715,2010,"Congress",3,"Legislature","Nonpartisan legislature","Nonpartisan","R","","n/a","","n/a","","","2011-05-26","2011-05-26","2021-12-31","Active","Legislature","Nonpartisan","https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip","ne_2010_congress_2011-05-26_2021-12-31.json","ne_2010_congress_2011-05-26_2021-12-31.zip","ne_2010_congress_2011-05-26_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-1.99005976215868
2018,"NE",3,213304,49654,0,163650,2010,"Congress",3,"Legislature","Nonpartisan legislature","Nonpartisan","R","","n/a","","n/a","","","2011-05-26","2011-05-26","2021-12-31","Active","Legislature","Nonpartisan","https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip","ne_2010_congress_2011-05-26_2021-12-31.json","ne_2010_congress_2011-05-26_2021-12-31.zip","ne_2010_congress_2011-05-26_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-53.4429734088437
2018,"NH",1,291039,155884,4159,130996,2010,"Congress",2,"Legislature","Vetoproof","Republican","D","","5 D, 19 R","","102 D, 298 R","","","2012-04-23","2012-06-22","2021-12-31","Active","Legislature","Republican","ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip","nh_2010_congress_2012-06-22_2021-12-31.json","nh_2010_congress_2012-06-22_2021-12-31.zip","nh_2010_congress_2012-06-22_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,8.55143125148176
2018,"NH",2,279705,155358,6357,117990,2010,"Congress",2,"Legislature","Vetoproof","Republican","D","","5 D, 19 R","","102 D, 298 R","","","2012-04-23","2012-06-22","2021-12-31","Active","Legislature","Republican","ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip","nh_2010_congress_2012-06-22_2021-12-31.json","nh_2010_congress_2012-06-22_2021-12-31.zip","nh_2010_congress_2012-06-22_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,13.3597897785167
2018,"NJ",1,263418,169628,6173,87617,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,31.13340773979
2018,"NJ",2,258363,136685,4812,116866,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,7.67099004114366
2018,"NJ",3,306875,153473,3902,149500,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,1.29466395112016
2018,"NJ",4,294348,126766,4517,163065,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,-12.3320015763654
2018,"NJ",5,301823,169546,4022,128255,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,13.6805346179715
2018,"NJ",6,221195,140752,0,80443,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,27.2650828454531
2018,"NJ",7,322742,166985,4972,150785,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,5.01948925147641
2018,"NJ",8,153455,119881,4849,28725,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,59.4024306800039
2018,"NJ",9,200416,140832,1730,57854,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,41.4028820054287
2018,"NJ",10,200159,175253,4715,20191,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,77.469411817605
